message number,latency (usec),message size,interval (usec),
1147,2502.5,4,100000,
1148,2210.5,4,100000,
1149,2927.5,4,100000,
1150,2639.5,4,100000,
1151,2361.5,4,100000,
1152,2068,4,100000,
1153,2785,4,100000,
1154,2517,4,100000,
1155,2280.5,4,100000,
1156,3027.5,4,100000,
1157,2658,4,100000,
1158,2428.5,4,100000,
1159,2135.5,4,100000,
1160,2819,4,100000,
1161,2712,4,100000,
1162,2280.5,4,100000,
1163,1998,4,100000,
1164,2687,4,100000,
1165,2452.5,4,100000,
1166,2155.5,4,100000,
1167,2857.5,4,100000,
1168,2577,4,100000,
1169,2297,4,100000,
1170,2015.5,4,100000,
1171,2742,4,100000,
1172,2450,4,100000,
1173,2163,4,100000,
1174,2904,4,100000,
1175,2618,4,100000,
1176,2316,4,100000,
1177,3051.5,4,100000,
1178,29646,4,100000,
1179,2631,4,100000,
1180,2365,4,100000,
1181,2919,4,100000,
1182,2611.5,4,100000,
1183,2475.5,4,100000,
1184,3205,4,100000,
1185,2742.5,4,100000,
1186,2476.5,4,100000,
1187,2229,4,100000,
1188,2900,4,100000,
1189,2771.5,4,100000,
1190,2326,4,100000,
1191,2088,4,100000,
1192,2745.5,4,100000,
1193,2437.5,4,100000,
1194,3188,4,100000,
1195,2877,4,100000,
1196,2575.5,4,100000,
1197,2295,4,100000,
1198,2049.5,4,100000,
1199,2884.5,4,100000,
1200,2437.5,4,100000,
1201,2195,4,100000,
1202,2865.5,4,100000,
1203,2627,4,100000,
1204,2354,4,100000,
1205,2054,4,100000,
1206,2770.5,4,100000,
1207,2475,4,100000,
1208,2194.5,4,100000,
1209,2865,4,100000,
1210,2630.5,4,100000,
1211,2355,4,100000,
1212,2055,4,100000,
1213,2784.5,4,100000,
1214,2516.5,4,100000,
1215,2216.5,4,100000,
1216,2923.5,4,100000,
1217,2622.5,4,100000,
1218,2377,4,100000,
1219,2053.5,4,100000,
1220,2791.5,4,100000,
1221,27087,4,100000,
1222,2433.5,4,100000,
1223,1970,4,100000,
1224,2702.5,4,100000,
1225,2375.5,4,100000,
1226,2220.5,4,100000,
1227,2804.5,4,100000,
1228,2512.5,4,100000,
1229,2222,4,100000,
1230,1993,4,100000,
1231,2670,4,100000,
1232,2377.5,4,100000,
1233,2122,4,100000,
1234,2816,4,100000,
1235,3522,4,100000,
1236,2709,4,100000,
1237,1996.5,4,100000,
1238,2687,4,100000,
1239,2434.5,4,100000,
1240,2139,4,100000,
1241,2815,4,100000,
1242,2567.5,4,100000,
1243,2272,4,100000,
1244,1989,4,100000,
1245,2672,4,100000,
1246,2438,4,100000,
1247,2147.5,4,100000,
1248,2828.5,4,100000,
1249,2719,4,100000,
1250,2501,4,100000,
1251,2000,4,100000,
1252,2715.5,4,100000,
1253,2427.5,4,100000,
1254,2157,4,100000,
1255,3017,4,100000,
1256,2578.5,4,100000,
1257,2294.5,4,100000,
1258,3032.5,4,100000,
1259,2736.5,4,100000,
1260,2446,4,100000,
1261,2166,4,100000,
1262,2877,4,100000,
1263,2592,4,100000,
1264,2309.5,4,100000,
1265,3042.5,4,100000,
1266,2742.5,4,100000,
1267,2458.5,4,100000,
1268,2169.5,4,100000,
1269,2900,4,100000,
1270,2626.5,4,100000,
1271,2524,4,100000,
1272,2043,4,100000,
1273,2765,4,100000,
1274,2665.5,4,100000,
1275,2261.5,4,100000,
1276,2895.5,4,100000,
1277,2617,4,100000,
1278,2376,4,100000,
1279,2076.5,4,100000,
1280,2752.5,4,100000,
1281,2638,4,100000,
1282,35508.5,4,100000,
1283,2934,4,100000,
1284,2607,4,100000,
1285,2566.5,4,100000,
1286,2061.5,4,100000,
1287,2784,4,100000,
1288,2498.5,4,100000,
1289,2305,4,100000,
1290,3403.5,4,100000,
1291,2628,4,100000,
1292,2358.5,4,100000,
1293,3027,4,100000,
1294,2777.5,4,100000,
1295,2520.5,4,100000,
1296,2206,4,100000,
1297,2927,4,100000,
1298,2645,4,100000,
1299,2560.5,4,100000,
1300,3079.5,4,100000,
1301,2790,4,100000,
1302,2478,4,100000,
1303,2210,4,100000,
1304,2936,4,100000,
1305,3819,4,100000,
1306,2305,4,100000,
1307,2117,4,100000,
1308,22514.5,4,100000,
1309,2696.5,4,100000,
1310,2175.5,4,100000,
1311,3159,4,100000,
1312,2628,4,100000,
1313,2320,4,100000,
1314,2093.5,4,100000,
1315,2760,4,100000,
1316,2467.5,4,100000,
1317,2234.5,4,100000,
1318,2918,4,100000,
1319,2655,4,100000,
1320,2366,4,100000,
1321,2138,4,100000,
1322,2801,4,100000,
1323,2565.5,4,100000,
1324,2278,4,100000,
1325,1987.5,4,100000,
1326,2709.5,4,100000,
1327,2425,4,100000,
1328,2118,4,100000,
1329,2780,4,100000,
1330,2719,4,100000,
1331,2261,4,100000,
1332,1977,4,100000,
1333,2690.5,4,100000,
1334,2384.5,4,100000,
1335,2491,4,100000,
1336,2833,4,100000,
1337,2543,4,100000,
1338,2294.5,4,100000,
1339,1970,4,100000,
1340,2789,4,100000,
1341,2403,4,100000,
1342,2114,4,100000,
1343,2801,4,100000,
1344,2539.5,4,100000,
1345,2258.5,4,100000,
1346,1959.5,4,100000,
1347,2687.5,4,100000,
1348,2623,4,100000,
1349,2101.5,4,100000,
1350,2834.5,4,100000,
1351,2548,4,100000,
1352,2260.5,4,100000,
1353,2979,4,100000,
1354,2704.5,4,100000,
1355,2490,4,100000,
1356,2123.5,4,100000,
1357,2892.5,4,100000,
1358,2588,4,100000,
1359,2350.5,4,100000,
1360,2093,4,100000,
1361,2792,4,100000,
1362,2544,4,100000,
1363,2295.5,4,100000,
1364,2960,4,100000,
1365,2726.5,4,100000,
1366,2441,4,100000,
1367,3118,4,100000,
1368,2804.5,4,100000,
1369,2636,4,100000,
1370,2341,4,100000,
1371,2250.5,4,100000,
1372,2785.5,4,100000,
1373,2492,4,100000,
1374,2205,4,100000,
1375,2891.5,4,100000,
1376,2634,4,100000,
1377,2342,4,100000,
1378,2045,4,100000,
1379,2766,4,100000,
1380,2475.5,4,100000,
1381,2197,4,100000,
1382,2886.5,4,100000,
1383,2616.5,4,100000,
1384,2531.5,4,100000,
1385,2251.5,4,100000,
1386,2761.5,4,100000,
1387,2444.5,4,100000,
1388,13145,4,100000,
1389,2889.5,4,100000,
1390,2604.5,4,100000,
1391,2350,4,100000,
1392,2017.5,4,100000,
1393,2743.5,4,100000,
1394,2453,4,100000,
1395,2194,4,100000,
1396,2873.5,4,100000,
1397,2582.5,4,100000,
1398,18928,4,100000,
1399,2333,4,100000,
1400,2730,4,100000,
1401,2475,4,100000,
1402,2196.5,4,100000,
1403,1916.5,4,100000,
1404,2575.5,4,100000,
1405,2359,4,100000,
1406,2048.5,4,100000,
1407,2733.5,4,100000,
1408,2758,4,100000,
1409,2243.5,4,100000,
1410,2970,4,100000,
1411,2640,4,100000,
1412,2413.5,4,100000,
1413,2121.5,4,100000,
1414,2833,4,100000,
1415,2577,4,100000,
1416,2273,4,100000,
1417,1977,4,100000,
1418,3677.5,4,100000,
1419,2428,4,100000,
1420,2151.5,4,100000,
1421,2882.5,4,100000,
1422,2617.5,4,100000,
1423,2317.5,4,100000,
1424,2035.5,4,100000,
1425,2787,4,100000,
1426,2496,4,100000,
1427,2283,4,100000,
1428,1992.5,4,100000,
1429,2667,4,100000,
1430,2384,4,100000,
1431,2168,4,100000,
1432,2838,4,100000,
1433,2531.5,4,100000,
1434,2306.5,4,100000,
1435,2003,4,100000,
1436,2686.5,4,100000,
1437,2435.5,4,100000,
1438,2170,4,100000,
1439,2851.5,4,100000,
1440,2592.5,4,100000,
1441,2385,4,100000,
1442,2111,4,100000,
1443,2809,4,100000,
1444,2601,4,100000,
1445,2324.5,4,100000,
1446,2043,4,100000,
1447,2772,4,100000,
1448,2512.5,4,100000,
1449,2216,4,100000,
1450,2951.5,4,100000,
1451,2658.5,4,100000,
1452,2370.5,4,100000,
1453,2079,4,100000,
1454,2811,4,100000,
1455,2526.5,4,100000,
1456,2387.5,4,100000,
1457,2947,4,100000,
1458,2658.5,4,100000,
1459,2368.5,4,100000,
1460,2084.5,4,100000,
1461,2810.5,4,100000,
1462,2506.5,4,100000,
1463,2270.5,4,100000,
1464,2928,4,100000,
1465,2629.5,4,100000,
1466,2415.5,4,100000,
1467,3087.5,4,100000,
1468,2804.5,4,100000,
1469,2506.5,4,100000,
1470,2281.5,4,100000,
1471,1987,4,100000,
1472,2649.5,4,100000,
1473,2411.5,4,100000,
1474,2109,4,100000,
1475,2761,4,100000,
1476,2470,4,100000,
1477,2243.5,4,100000,
1478,1954.5,4,100000,
1479,2623,4,100000,
1480,2416.5,4,100000,
1481,2099,4,100000,
1482,2836.5,4,100000,
1483,2642,4,100000,
1484,2422.5,4,100000,
1485,1969,4,100000,
1486,2686.5,4,100000,
1487,2394.5,4,100000,
1488,2093.5,4,100000,
1489,2990,4,100000,
1490,2539,4,100000,
1491,2396.5,4,100000,
1492,2968.5,4,100000,
1493,2680.5,4,100000,
1494,2402.5,4,100000,
1495,3120.5,4,100000,
1496,2822.5,4,100000,
1497,2531,4,100000,
1498,2233.5,4,100000,
1499,2976.5,4,100000,
1500,2686.5,4,100000,
1501,2403,4,100000,
1502,2156.5,4,100000,
1503,2824.5,4,100000,
1504,2540,4,100000,
1505,2252,4,100000,
1506,2970,4,100000,
1507,2688.5,4,100000,
1508,2401,4,100000,
1509,3152.5,4,100000,
1510,2844,4,100000,
1511,2559.5,4,100000,
1512,2317.5,4,100000,
1513,2997.5,4,100000,
1514,2749,4,100000,
1515,2441.5,4,100000,
1516,3107.5,4,100000,
1517,2817.5,4,100000,
1518,2980,4,100000,
1519,2301,4,100000,
1520,2972,4,100000,
1521,2735,4,100000,
1522,2438,4,100000,
1523,2147,4,100000,
1524,2822,4,100000,
1525,2591.5,4,100000,
1526,2306.5,4,100000,
1527,2967,4,100000,
1528,2732.5,4,100000,
1529,2414,4,100000,
1530,2155,4,100000,
1531,2882.5,4,100000,
1532,2594.5,4,100000,
1533,19255.5,4,100000,
1534,19703.5,4,100000,
1535,2944.5,4,100000,
1536,2439,4,100000,
1537,2149.5,4,100000,
1538,2906.5,4,100000,
1539,2631,4,100000,
1540,3369.5,4,100000,
1541,2113.5,4,100000,
1542,2859.5,4,100000,
1543,2590,4,100000,
1544,3345,4,100000,
1545,3090.5,4,100000,
1546,2821,4,100000,
1547,3584,4,100000,
1548,2370.5,4,100000,
1549,2084,4,100000,
1550,2845.5,4,100000,
1551,2524,4,100000,
1552,2311.5,4,100000,
1553,2036.5,4,100000,
1554,2795.5,4,100000,
1555,2536,4,100000,
1556,2263,4,100000,
1557,1995.5,4,100000,
1558,2756,4,100000,
1559,2493,4,100000,
1560,2229,4,100000,
1561,2147.5,4,100000,
1562,2697,4,100000,
1563,2452,4,100000,
1564,2154.5,4,100000,
1565,2884,4,100000,
1566,2606.5,4,100000,
1567,2356.5,4,100000,
1568,3385.5,4,100000,
1569,2744.5,4,100000,
1570,2450,4,100000,
1571,2219,4,100000,
1572,2081,4,100000,
1573,2756,4,100000,
1574,2313.5,4,100000,
1575,2047.5,4,100000,
1576,2739.5,4,100000,
1577,2492,4,100000,
1578,2201.5,4,100000,
1579,2873.5,4,100000,
1580,2583.5,4,100000,
1581,2347.5,4,100000,
1582,2047,4,100000,
1583,2913.5,4,100000,
1584,2480,4,100000,
1585,2198.5,4,100000,
1586,2919,4,100000,
1587,2641,4,100000,
1588,2351,4,100000,
1589,3005,4,100000,
1590,2770,4,100000,
1591,2486.5,4,100000,
1592,3148.5,4,100000,
1593,2924.5,4,100000,
1594,2614.5,4,100000,
1595,2353.5,4,100000,
1596,3068,4,100000,
1597,3742.5,4,100000,
1598,2473.5,4,100000,
1599,3186.5,4,100000,
1600,2934.5,4,100000,
1601,2630.5,4,100000,
1602,2335,4,100000,
1603,2101,4,100000,
1604,2779.5,4,100000,
1605,3476.5,4,100000,
1606,41499,4,100000,
1607,53822.5,4,100000,
1608,94630.5,4,100000,
1609,91244.5,4,100000,
1610,142920,4,100000,
1611,171963,4,100000,
1612,123573,4,100000,
1613,NULL,4,100000,
1614,92038.5,4,100000,
1615,87637.5,4,100000,
1616,94155,4,100000,
1617,94888.5,4,100000,
1618,56737,4,100000,
1619,39803.5,4,100000,
1620,45475,4,100000,
1621,34211,4,100000,
1622,9678.5,4,100000,
1623,41681.5,4,100000,
1624,5068,4,100000,
1625,3975.5,4,100000,
1626,34021,4,100000,
1627,7182,4,100000,
1628,6097.5,4,100000,
1629,50546.5,4,100000,
1630,34637,4,100000,
1631,21848,4,100000,
1632,16495.5,4,100000,
1633,15234,4,100000,
1634,5193,4,100000,
1635,8872,4,100000,
1636,2881.5,4,100000,
1637,5355.5,4,100000,
1638,3145,4,100000,
1639,3050.5,4,100000,
1640,2546,4,100000,
1641,2266.5,4,100000,
1642,1982.5,4,100000,
1643,2698,4,100000,
1644,31895.5,4,100000,
1645,3195.5,4,100000,
1646,3041,4,100000,
1647,2581.5,4,100000,
1648,2272,4,100000,
1649,2036.5,4,100000,
1650,2736.5,4,100000,
1651,2496,4,100000,
1652,2145,4,100000,
1653,2896,4,100000,
1654,2606.5,4,100000,
1655,4298.5,4,100000,
1656,2236,4,100000,
1657,2749.5,4,100000,
1658,2509,4,100000,
1659,2199.5,4,100000,
1660,2897,4,100000,
1661,2668.5,4,100000,
1662,2367.5,4,100000,
1663,2083,4,100000,
1664,2903.5,4,100000,
1665,2512.5,4,100000,
1666,2196,4,100000,
1667,2869.5,4,100000,
1668,2653,4,100000,
1669,2349,4,100000,
1670,2063.5,4,100000,
1671,2732.5,4,100000,
1672,2488.5,4,100000,
1673,3157.5,4,100000,
1674,2928,4,100000,
1675,2645.5,4,100000,
1676,2351,4,100000,
1677,2303.5,4,100000,
1678,2770.5,4,100000,
1679,2484,4,100000,
1680,2202.5,4,100000,
1681,3087.5,4,100000,
1682,2624.5,4,100000,
1683,2483,4,100000,
1684,3058,4,100000,
1685,2773,4,100000,
1686,2474,4,100000,
1687,2241.5,4,100000,
1688,2910.5,4,100000,
1689,2615,4,100000,
1690,2320.5,4,100000,
1691,2092,4,100000,
1692,3706.5,4,100000,
1693,2464.5,4,100000,
1694,2232,4,100000,
1695,2904.5,4,100000,
1696,2602,4,100000,
1697,2353,4,100000,
1698,2066,4,100000,
1699,2743,4,100000,
1700,2446,4,100000,
1701,2214.5,4,100000,
1702,2874,4,100000,
1703,2589,4,100000,
1704,2332.5,4,100000,
1705,2063.5,4,100000,
1706,2780,4,100000,
1707,2467,4,100000,
1708,2180.5,4,100000,
1709,2850,4,100000,
1710,2614,4,100000,
1711,2331.5,4,100000,
1712,2036,4,100000,
1713,2755,4,100000,
1714,2505,4,100000,
1715,3172.5,4,100000,
1716,2935,4,100000,
1717,2614,4,100000,
1718,2359.5,4,100000,
1719,3037,4,100000,
1720,2719,4,100000,
1721,2450.5,4,100000,
1722,2163.5,4,100000,
1723,2881,4,100000,
1724,2600.5,4,100000,
1725,2284.5,4,100000,
1726,3027.5,4,100000,
1727,2724,4,100000,
1728,2438.5,4,100000,
1729,3167,4,100000,
1730,2890,4,100000,
1731,2798,4,100000,
1732,2265.5,4,100000,
1733,2052,4,100000,
1734,2734,4,100000,
1735,2441.5,4,100000,
1736,2139,4,100000,
1737,2870.5,4,100000,
1738,3724,4,100000,
1739,2281,4,100000,
1740,2980.5,4,100000,
1741,2719.5,4,100000,
1742,2483.5,4,100000,
1743,3130.5,4,100000,
1744,2831.5,4,100000,
1745,2650,4,100000,
1746,2353.5,4,100000,
1747,2089.5,4,100000,
1748,2764,4,100000,
1749,2517.5,4,100000,
1750,3197.5,4,100000,
1751,3074,4,100000,
1752,2665,4,100000,
1753,2377,4,100000,
1754,2102.5,4,100000,
1755,2755,4,100000,
1756,2515.5,4,100000,
1757,2222.5,4,100000,
1758,2958.5,4,100000,
1759,2668.5,4,100000,
1760,2569.5,4,100000,
1761,2123.5,4,100000,
1762,2848,4,100000,
1763,2544.5,4,100000,
1764,2257.5,4,100000,
1765,2989,4,100000,
1766,2706.5,4,100000,
1767,2409.5,4,100000,
1768,2133,4,100000,
1769,2859,4,100000,
1770,2575,4,100000,
1771,2287,4,100000,
1772,3003,4,100000,
1773,36188.5,4,100000,
1774,3458.5,4,100000,
1775,3328,4,100000,
1776,2869,4,100000,
1777,2554,4,100000,
1778,3282,4,100000,
1779,2024,4,100000,
1780,2715.5,4,100000,
1781,2628.5,4,100000,
1782,2164.5,4,100000,
1783,NULL,4,100000,
1784,2576,4,100000,
1785,2292.5,4,100000,
1786,1995.5,4,100000,
1787,2690,4,100000,
1788,2579.5,4,100000,
1789,2131.5,4,100000,
1790,2843,4,100000,
1791,2584.5,4,100000,
1792,2397.5,4,100000,
1793,3457.5,4,100000,
1794,2730,4,100000,
1795,2430,4,100000,
1796,2137,4,100000,
1797,2859,4,100000,
1798,2763.5,4,100000,
1799,3250,4,100000,
1800,3009,4,100000,
1801,2724.5,4,100000,
1802,2429.5,4,100000,
1803,2143,4,100000,
1804,3074.5,4,100000,
1805,2574,4,100000,
1806,2281,4,100000,
1807,1990,4,100000,
1808,2714.5,4,100000,
1809,2431.5,4,100000,
1810,3148.5,4,100000,
1811,2849,4,100000,
1812,2548.5,4,100000,
1813,2269,4,100000,
1814,2997,4,100000,
1815,2684,4,100000,
1816,2396,4,100000,
1817,3080.5,4,100000,
1818,2864.5,4,100000,
1819,2582,4,100000,
1820,2283.5,4,100000,
1821,3010,4,100000,
1822,2701,4,100000,
1823,2425,4,100000,
1824,2206,4,100000,
1825,2856,4,100000,
1826,2620.5,4,100000,
1827,2305,4,100000,
1828,2027.5,4,100000,
1829,2745,4,100000,
1830,2632,4,100000,
1831,2172.5,4,100000,
1832,2833.5,4,100000,
1833,2601.5,4,100000,
1834,2311,4,100000,
1835,1995,4,100000,
1836,2718.5,4,100000,
1837,2438,4,100000,
1838,2740.5,4,100000,
1839,2856.5,4,100000,
1840,2570.5,4,100000,
1841,2280.5,4,100000,
1842,2995.5,4,100000,
1843,2702.5,4,100000,
1844,2427.5,4,100000,
1845,2121,4,100000,
1846,2818,4,100000,
1847,2547,4,100000,
1848,2271.5,4,100000,
1849,1950,4,100000,
1850,2670,4,100000,
1851,3359.5,4,100000,
1852,2104.5,4,100000,
1853,2826.5,4,100000,
1854,2534,4,100000,
1855,2221,4,100000,
1856,1966.5,4,100000,
1857,2671.5,4,100000,
1858,2406,4,100000,
1859,2088.5,4,100000,
1860,2815,4,100000,
1861,2532.5,4,100000,
1862,2311,4,100000,
1863,2988,4,100000,
1864,2697.5,4,100000,
1865,2447,4,100000,
1866,3115.5,4,100000,
1867,2835.5,4,100000,
1868,2566,4,100000,
1869,2312,4,100000,
1870,2021.5,4,100000,
1871,2696,4,100000,
1872,2454,4,100000,
1873,2157.5,4,100000,
1874,2836,4,100000,
1875,3555.5,4,100000,
1876,2478.5,4,100000,
1877,3017,4,100000,
1878,2736.5,4,100000,
1879,3411.5,4,100000,
1880,2321.5,4,100000,
1881,2867.5,4,100000,
1882,2757.5,4,100000,
1883,2460.5,4,100000,
1884,1973,4,100000,
1885,2743,4,100000,
1886,2395.5,4,100000,
1887,2108.5,4,100000,
1888,2832,4,100000,
1889,2563,4,100000,
1890,2255.5,4,100000,
1891,1993.5,4,100000,
1892,2704,4,100000,
1893,2419.5,4,100000,
1894,2214.5,4,100000,
1895,2873,4,100000,
1896,2575.5,4,100000,
1897,2298,4,100000,
1898,3212,4,100000,
1899,2729.5,4,100000,
1900,2454,4,100000,
1901,2210,4,100000,
1902,1921.5,4,100000,
1903,2591,4,100000,
1904,2305.5,4,100000,
1905,2071.5,4,100000,
1906,2736.5,4,100000,
1907,2464,4,100000,
1908,2224.5,4,100000,
1909,2902,4,100000,
1910,2657,4,100000,
1911,2377.5,4,100000,
1912,3033.5,4,100000,
1913,2815,4,100000,
1914,2550.5,4,100000,
1915,2240,4,100000,
1916,37331.5,4,100000,
1917,2691,4,100000,
1918,3552.5,4,100000,
1919,2102,4,100000,
1920,2829,4,100000,
1921,3507.5,4,100000,
1922,2256,4,100000,
1923,2982,4,100000,
1924,2674.5,4,100000,
1925,2401,4,100000,
1926,2106.5,4,100000,
1927,2801.5,4,100000,
1928,2513,4,100000,
1929,2236,4,100000,
1930,3136,4,100000,
1931,2668.5,4,100000,
1932,2374.5,4,100000,
1933,2086,4,100000,
1934,2803.5,4,100000,
1935,2500.5,4,100000,
1936,2212,4,100000,
1937,2951.5,4,100000,
1938,2653.5,4,100000,
1939,2358.5,4,100000,
1940,2117.5,4,100000,
1941,2798.5,4,100000,
1942,2549.5,4,100000,
1943,2213.5,4,100000,
1944,2943,4,100000,
1945,2647.5,4,100000,
1946,2404.5,4,100000,
1947,2123,4,100000,
1948,2933,4,100000,
1949,2559.5,4,100000,
1950,2265.5,4,100000,
1951,2954.5,4,100000,
1952,2650,4,100000,
1953,2401,4,100000,
1954,2121.5,4,100000,
1955,2773,4,100000,
1956,2548,4,100000,
1957,2284,4,100000,
1958,2959,4,100000,
1959,2706,4,100000,
1960,2470.5,4,100000,
1961,2160,4,100000,
1962,2845.5,4,100000,
1963,2610,4,100000,
1964,2277.5,4,100000,
1965,2015.5,4,100000,
1966,2737.5,4,100000,
1967,3438,4,100000,
1968,2186.5,4,100000,
1969,2919,4,100000,
1970,2653.5,4,100000,
1971,2387.5,4,100000,
1972,2080,4,100000,
1973,3004,4,100000,
1974,2525.5,4,100000,
1975,2232,4,100000,
1976,3255.5,4,100000,
1977,2683,4,100000,
1978,2453,4,100000,
1979,2135,4,100000,
1980,2840,4,100000,
1981,2568,4,100000,
1982,2349.5,4,100000,
1983,2267.5,4,100000,
1984,2884.5,4,100000,
1985,2484,4,100000,
1986,2374.5,4,100000,
1987,2827.5,4,100000,
1988,2585,4,100000,
1989,2318,4,100000,
1990,2033.5,4,100000,
1991,2709,4,100000,
1992,2459.5,4,100000,
1993,2176.5,4,100000,
1994,2832,4,100000,
1995,2606,4,100000,
1996,2314,4,100000,
1997,2023,4,100000,
1998,2696,4,100000,
1999,2467,4,100000,
2000,2170,4,100000,
2001,2898,4,100000,
2002,2604.5,4,100000,
2003,2314.5,4,100000,
2004,2022.5,4,100000,
2005,2748.5,4,100000,
2006,3417,4,100000,
2007,3157.5,4,100000,
2008,2868.5,4,100000,
2009,2606.5,4,100000,
2010,2330,4,100000,
2011,2010,4,100000,
2012,2743,4,100000,
2013,2467,4,100000,
2014,2232.5,4,100000,
2015,2899,4,100000,
2016,2616.5,4,100000,
2017,2336.5,4,100000,
2018,40017,4,100000,
2019,2796,4,100000,
2020,2632,4,100000,
2021,2417,4,100000,
2022,3588.5,4,100000,
2023,2578.5,4,100000,
2024,2357,4,100000,
2025,2050.5,4,100000,
2026,2735,4,100000,
2027,2428,4,100000,
2028,2191.5,4,100000,
2029,2866.5,4,100000,
2030,2576.5,4,100000,
2031,2348,4,100000,
2032,2060.5,4,100000,
2033,2755.5,4,100000,
2034,2444.5,4,100000,
2035,2180,4,100000,
2036,2871,4,100000,
2037,2644.5,4,100000,
2038,2370.5,4,100000,
2039,2079.5,4,100000,
2040,2803,4,100000,
2041,2502.5,4,100000,
2042,2230.5,4,100000,
2043,2952.5,4,100000,
2044,2661,4,100000,
2045,2368,4,100000,
2046,2090,4,100000,
2047,2804.5,4,100000,
2048,2641,4,100000,
2049,2227,4,100000,
2050,2966,4,100000,
2051,2683.5,4,100000,
2052,2377.5,4,100000,
2053,2145.5,4,100000,
2054,2825.5,4,100000,
2055,38714,4,100000,
2056,2398.5,4,100000,
2057,3161.5,4,100000,
2058,2672,4,100000,
2059,2393,4,100000,
2060,2103,4,100000,
2061,2829.5,4,100000,
2062,2595.5,4,100000,
2063,2285,4,100000,
2064,2301.5,4,100000,
2065,2779,4,100000,
2066,2499,4,100000,
2067,3461,4,100000,
2068,2041,4,100000,
2069,2791,4,100000,
2070,2480,4,100000,
2071,2219.5,4,100000,
2072,2914,4,100000,
2073,2649,4,100000,
2074,2368.5,4,100000,
2075,2095,4,100000,
2076,2818.5,4,100000,
2077,2528,4,100000,
2078,2234.5,4,100000,
2079,2960.5,4,100000,
2080,2670,4,100000,
2081,2391,4,100000,
2082,2081,4,100000,
2083,2962.5,4,100000,
2084,2527,4,100000,
2085,2245.5,4,100000,
2086,2968.5,4,100000,
2087,2671.5,4,100000,
2088,2357.5,4,100000,
2089,2145.5,4,100000,
2090,2825.5,4,100000,
2091,2514,4,100000,
2092,2233.5,4,100000,
2093,2946,4,100000,
2094,2673,4,100000,
2095,2355.5,4,100000,
2096,3103.5,4,100000,
2097,2824,4,100000,
2098,2521.5,4,100000,
2099,2233,4,100000,
2100,2933,4,100000,
2101,2692.5,4,100000,
2102,2366.5,4,100000,
2103,2124,4,100000,
2104,2799.5,4,100000,
2105,2587.5,4,100000,
2106,2314,4,100000,
2107,2021.5,4,100000,
2108,2752,4,100000,
2109,2452.5,4,100000,
2110,2194,4,100000,
2111,2872,4,100000,
2112,2654,4,100000,
2113,2355,4,100000,
2114,2068,4,100000,
2115,2753.5,4,100000,
2116,2494,4,100000,
2117,2213,4,100000,
2118,2920.5,4,100000,
2119,2644,4,100000,
2120,2352.5,4,100000,
2121,3084,4,100000,
2122,2962,4,100000,
2123,2497.5,4,100000,
2124,2186,4,100000,
2125,1969,4,100000,
2126,2643,4,100000,
2127,2332,4,100000,
2128,2060.5,4,100000,
2129,2780.5,4,100000,
2130,2494,4,100000,
2131,2200.5,4,100000,
2132,1949.5,4,100000,
2133,2645,4,100000,
2134,2376,4,100000,
2135,3108,4,100000,
2136,2791,4,100000,
2137,28206,4,100000,
2138,2271,4,100000,
2139,2977.5,4,100000,
2140,2673,4,100000,
2141,2463.5,4,100000,
2142,2144.5,4,100000,
2143,2811.5,4,100000,
2144,2593.5,4,100000,
2145,2302.5,4,100000,
2146,2950,4,100000,
2147,2706.5,4,100000,
2148,2488,4,100000,
2149,2184,4,100000,
2150,NULL,4,100000,
2151,2883,4,100000,
2152,2299.5,4,100000,
2153,3048,4,100000,
2154,2758.5,4,100000,
2155,2430,4,100000,
2156,2164,4,100000,
2157,1878.5,4,100000,
2158,2606,4,100000,
2159,2320.5,4,100000,
2160,2213,4,100000,
2161,2778.5,4,100000,
2162,2481,4,100000,
2163,2184.5,4,100000,
2164,2909.5,4,100000,
2165,2619.5,4,100000,
2166,2359,4,100000,
2167,2250.5,4,100000,
2168,2811,4,100000,
2169,2488,4,100000,
2170,2229.5,4,100000,
2171,2981,4,100000,
2172,2713.5,4,100000,
2173,2456,4,100000,
2174,2219.5,4,100000,
2175,2900,4,100000,
2176,2645.5,4,100000,
2177,2424.5,4,100000,
2178,2113,4,100000,
2179,2835,4,100000,
2180,2597,4,100000,
2181,2310,4,100000,
2182,3143.5,4,100000,
2183,2715,4,100000,
2184,2440.5,4,100000,
2185,2149.5,4,100000,
2186,2824,4,100000,
2187,2618.5,4,100000,
2188,2316.5,4,100000,
2189,2025,4,100000,
2190,2745.5,4,100000,
